Cod;Country;Citycode;City;Population2000;PM10Concentration1999;Region;IncomeGroup
MAC;Macau;4460001;MACAU;462000;102;East Asia & Pacific;High income
MDG;Madagascar;4500001;ANTANANARIVO;1523651;53;Sub-Saharan Africa;Low income
MDG;Madagascar;4500003;Antsirabe;174090;53;Sub-Saharan Africa;Low income
MDG;Madagascar;4500004;Fianarantsoa;150870;32;Sub-Saharan Africa;Low income
MDG;Madagascar;4500005;Mahajanga;147462;26;Sub-Saharan Africa;Low income
MDG;Madagascar;4500002;Toamasina;190275;20;Sub-Saharan Africa;Low income
MDG;Madagascar;4500006;Toliara;111620;48;Sub-Saharan Africa;Low income
MWI;Malawi;4540001;Blantyre-Limbe;520523;23;Sub-Saharan Africa;Low income
MWI;Malawi;4540002;LILONGWE;474594;72;Sub-Saharan Africa;Low income
MYS;Malaysia;4580008;George Town;293063;22;East Asia & Pacific;Upper middle income
MYS;Malaysia;4580002;Ipoh;626220;19;East Asia & Pacific;Upper middle income
MYS;Malaysia;4580003;Johore Bharu;590799;25;East Asia & Pacific;Upper middle income
MYS;Malaysia;4580004;Kelang;491913;21;East Asia & Pacific;Upper middle income
MYS;Malaysia;4580006;Kota Bahru;313406;41;East Asia & Pacific;Upper middle income
MYS;Malaysia;4580009;Kota Kinabalu;278512;17;East Asia & Pacific;Upper middle income
MYS;Malaysia;4580001;KUALA LUMPUR;1529698;24;East Asia & Pacific;Upper middle income
MYS;Malaysia;4580007;Kuala Terengganu;305464;36;East Asia & Pacific;Upper middle income
MYS;Malaysia;4580010;Kuantan;268875;20;East Asia & Pacific;Upper middle income
MYS;Malaysia;4580013;Kuching;197350;27;East Asia & Pacific;Upper middle income
MYS;Malaysia;4580005;Petaling Jaya;469859;23;East Asia & Pacific;Upper middle income
MYS;Malaysia;4580011;Seremban;257839;21;East Asia & Pacific;Upper middle income
MYS;Malaysia;4580012;Taiping;249533;18;East Asia & Pacific;Upper middle income
MDV;Maldives;4620001;MALE;71593;49;South Asia;Upper middle income
MLI;Mali;4650001;BAMAKO;1083000;194;Sub-Saharan Africa;Low income
MLI;Mali;4650002;Segou;132170;200;Sub-Saharan Africa;Low income
MRT;Mauritania;4780001;NOUAKCHOTT;881000;113;Sub-Saharan Africa;Lower middle income
MEX;Mexico;4840020;Acapulco;617076;64;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840023;Aguascalientes;545069;45;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840052;Benito Juarez-Cancun-Q.Roo;211647;25;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840063;Campeche;180221;32;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840046;Celaya;257255;44;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840019;Chihuahua;635526;49;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840070;Chilpacingo;136789;40;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840008;Ciudad Juárez;956072;42;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840033;Ciudad López Mateos;377232;51;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840058;Ciudad Madero;191970;42;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840044;Ciudad Obregón;263390;65;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840047;Ciudad Victoria;248954;35;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840027;Coatzacoalcos;518380;44;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840061;Colimas;184805;43;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840062;Córdoba;184341;22;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840057;Cuatlas;194109;40;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840017;Cuernavaca;645874;37;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840030;Culiacán;496950;49;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840031;Durango;416716;45;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840006;Ecatepec;1458518;56;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840054;Ensenada;202860;38;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840055;Gómez Palacio;196473;41;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840002;Guadalajara;3436857;52;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840018;Guadalupe;640973;44;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840068;Guaynas;147797;38;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840024;Hermosillo;537564;48;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840039;Irapuato;317345;29;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840034;Jalapa;359250;26;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840067;La Paz;164803;55;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840010;León;907916;45;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840056;Los Mochis;194758;54;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840038;Matamoros;318558;33;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840040;Mazatlán;314546;35;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840016;Mérida;719145;33;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840025;Mexicali;524885;57;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840001;MEXICO, CIUDAD DE;18017152;69;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840065;Minatitlan;170094;40;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840042;Monclova;287428;43;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840003;Monterrey;3068213;43;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840028;Morelia;513042;46;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840009;Naucalpan;924923;60;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840005;Netzahualcóyotl;1503204;31;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840071;Nogales;129236;30;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840045;Nuevo Laredo;262777;45;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840036;Oaxaca de Juárez;353168;53;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840043;Orizaba;270286;55;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840051;Pachuca;216275;31;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840053;Poza Rica de Hidalgo;206220;31;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840004;Puebla de Zaragoza;1516138;62;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840029;Querétaro;498499;51;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840037;Reynosa;338448;38;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840069;Salamanca;147500;38;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840022;Saltillo;548040;40;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840015;San Luis Potosí;788700;49;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840026;Tampico;518472;41;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840066;Tapachula;166260;30;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840059;Tehuacan;186261;43;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840048;Tepic;247809;38;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840011;Tijuana;894867;40;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840012;Tlalnepantla;840854;51;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840032;Tlaquepaque;392764;44;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840050;Tlaxcala;222172;46;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840007;Toluca;981715;60;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840013;Torreón;808813;55;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840035;Tuxtla Gutiérrez;353942;35;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840049;Uruapan;224648;40;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840021;Veracruz Llave;565930;41;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840041;Villahermosa;312782;37;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840060;Zacatecas;185574;35;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840064;Zamora de Hidalgo;174329;43;Latin America & Caribbean;Upper middle income
MEX;Mexico;4840014;Zapopan;800208;46;Latin America & Caribbean;Upper middle income
MNG;Mongolia;4960001;ULAANBAATAR;716208;71;East Asia & Pacific;Lower middle income
MAR;Morocco;5040015;Agadir;166132;26;Middle East & North Africa;Lower middle income
MAR;Morocco;5040014;Béni-Mellal;168557;30;Middle East & North Africa;Lower middle income
MAR;Morocco;5040001;Casablanca;3568800;30;Middle East & North Africa;Lower middle income
MAR;Morocco;5040016;El Jadida;151580;26;Middle East & North Africa;Lower middle income
MAR;Morocco;5040004;Fez;683929;30;Middle East & North Africa;Lower middle income
MAR;Morocco;5040011;Kénitra;283758;30;Middle East & North Africa;Lower middle income
MAR;Morocco;5040012;Khouribga;230402;36;Middle East & North Africa;Lower middle income
MAR;Morocco;5040003;Marrakech;730009;24;Middle East & North Africa;Lower middle income
MAR;Morocco;5040006;Meknès;486269;35;Middle East & North Africa;Lower middle income
MAR;Morocco;5040013;Mohammedia;189172;23;Middle East & North Africa;Lower middle income
MAR;Morocco;5040007;Oujda;401384;25;Middle East & North Africa;Lower middle income
MAR;Morocco;5040002;RABAT;1479421;31;Middle East & North Africa;Lower middle income
MAR;Morocco;5040009;Safi;337114;24;Middle East & North Africa;Lower middle income
MAR;Morocco;5040005;Sale;631786;30;Middle East & North Africa;Lower middle income
MAR;Morocco;5040008;Tanger;372281;26;Middle East & North Africa;Lower middle income
MAR;Morocco;5040010;Tétouan;329838;29;Middle East & North Africa;Lower middle income
MOZ;Mozambique;5080002;Beira;696741;36;Sub-Saharan Africa;Low income
MOZ;Mozambique;5080001;MAPUTO;2867000;52;Sub-Saharan Africa;Low income
MOZ;Mozambique;5080003;Nampula;481294;26;Sub-Saharan Africa;Low income
MMR;Myanmar;1040005;Bassein;205096;69;East Asia & Pacific;Lower middle income
MMR;Myanmar;1040002;Mandalay;758563;142;East Asia & Pacific;Lower middle income
MMR;Myanmar;1040008;Monywa;152073;91;East Asia & Pacific;Lower middle income
MMR;Myanmar;1040003;Moulmein;313077;62;East Asia & Pacific;Lower middle income
MMR;Myanmar;1040004;Pegu;214251;74;East Asia & Pacific;Lower middle income
MMR;Myanmar;1040007;Sittwe;153180;103;East Asia & Pacific;Lower middle income
MMR;Myanmar;1040006;Taunggyi;154049;31;East Asia & Pacific;Lower middle income
MMR;Myanmar;1040001;YANGON;4101000;85;East Asia & Pacific;Lower middle income
NAM;Namibia;5160001;WINDHOEK;201706;53;Sub-Saharan Africa;Upper middle income
NPL;Nepal;5240002;Biratnagar;197160;39;South Asia;Low income
NPL;Nepal;5240001;KATHMANDU;641908;53;South Asia;Low income
NLD;Netherlands;5280027;Almere;104302;28;Europe & Central Asia;High income
NLD;Netherlands;5280023;Amersfoort;114332;35;Europe & Central Asia;High income
NLD;Netherlands;5280001;AMSTERDAM;1131229;37;Europe & Central Asia;High income
NLD;Netherlands;5280019;Apeldoorn;153801;35;Europe & Central Asia;High income
NLD;Netherlands;5280006;Arnhem;321572;35;Europe & Central Asia;High income
NLD;Netherlands;5280017;Breda;170772;35;Europe & Central Asia;High income
NLD;Netherlands;5280011;Dordrecht;219428;32;Europe & Central Asia;High income
NLD;Netherlands;5280005;Eindhoven;405386;38;Europe & Central Asia;High income
NLD;Netherlands;5280008;Enschede;261309;38;Europe & Central Asia;High income
NLD;Netherlands;5280016;Geleen/Sittard;190783;34;Europe & Central Asia;High income
NLD;Netherlands;5280013;Groningen;216315;38;Europe & Central Asia;High income
NLD;Netherlands;5280012;Haarlem;219298;36;Europe & Central Asia;High income
NLD;Netherlands;5280025;Haarlemmermeer;106858;34;Europe & Central Asia;High income
NLD;Netherlands;5280007;Heerlen/Kerkrade;278022;34;Europe & Central Asia;High income
NLD;Netherlands;5280026;Hilversum;105024;35;Europe & Central Asia;High income
NLD;Netherlands;5280015;Leiden;199876;36;Europe & Central Asia;High income
NLD;Netherlands;5280018;Maastricht;168978;34;Europe & Central Asia;High income
NLD;Netherlands;5280009;Nijmegen;255538;36;Europe & Central Asia;High income
NLD;Netherlands;5280002;Rotterdam;1106234;41;Europe & Central Asia;High income
NLD;Netherlands;5280003;s-Gravenhage;713961;43;Europe & Central Asia;High income
NLD;Netherlands;5280014;s-Hertogenbosch;204002;39;Europe & Central Asia;High income
NLD;Netherlands;5280010;Tilburg;243968;36;Europe & Central Asia;High income
NLD;Netherlands;5280004;Utrecht;561556;35;Europe & Central Asia;High income
NLD;Netherlands;5280021;Velsen/Beverwijk;138058;33;Europe & Central Asia;High income
NLD;Netherlands;5280022;Zaanstad;136687;34;Europe & Central Asia;High income
NLD;Netherlands;5280020;Zaanstreek;151441;34;Europe & Central Asia;High income
NLD;Netherlands;5280024;Zoetermeer;107099;35;Europe & Central Asia;High income
NCL;New Caledonia;5400001;NOUMEA;153390;74;East Asia & Pacific;High income
NZL;New Zealand;5540001;Auckland;989366;15;East Asia & Pacific;High income
NZL;New Zealand;5540003;Christchurch;339789;21;East Asia & Pacific;High income
NZL;New Zealand;5540008;Dunedin;120872;19;East Asia & Pacific;High income
NZL;New Zealand;5540006;Hamilton;165003;21;East Asia & Pacific;High income
NZL;New Zealand;5540004;Manukau;253918;16;East Asia & Pacific;High income
NZL;New Zealand;5540009;Napier-Hastings;120437;21;East Asia & Pacific;High income
NZL;New Zealand;5540005;Northshore;169025;18;East Asia & Pacific;High income
NZL;New Zealand;5540007;Waitakere;154242;13;East Asia & Pacific;High income
NZL;New Zealand;5540002;WELLINGTON;355333;12;East Asia & Pacific;High income
NIC;Nicaragua;5580003;Chinandega;111307;26;Latin America & Caribbean;Lower middle income
NIC;Nicaragua;5580002;Leon;141570;43;Latin America & Caribbean;Lower middle income
NIC;Nicaragua;5580001;MANAGUA;987726;43;Latin America & Caribbean;Lower middle income
NER;Niger;5620003;Maradi;195526;141;Sub-Saharan Africa;Low income
NER;Niger;5620001;NIAMEY;731000;172;Sub-Saharan Africa;Low income
NER;Niger;5620002;Zinder;224470;156;Sub-Saharan Africa;Low income
NGA;Nigeria;5660019;Aba;486083;102;Sub-Saharan Africa;Lower middle income
NGA;Nigeria;5660008;Abeokuta;694918;82;Sub-Saharan Africa;Lower middle income
NGA;Nigeria;5660023;ABUJA;403000;162;Sub-Saharan Africa;Lower middle income
NGA;Nigeria;5660012;Ado-Ekiti;598152;122;Sub-Saharan Africa;Lower middle income
NGA;Nigeria;5660025;Benin;373338;96;Sub-Saharan Africa;Lower middle income
NGA;Nigeria;5660028;Calabar;283548;82;Sub-Saharan Africa;Lower middle income
NGA;Nigeria;5660018;Ede;499360;121;Sub-Saharan Africa;Lower middle income
NGA;Nigeria;5660017;Enugu;513087;83;Sub-Saharan Africa;Lower middle income
NGA;Nigeria;5660002;Ibadan;1778093;113;Sub-Saharan Africa;Lower middle income
NGA;Nigeria;5660020;Ife;482707;120;Sub-Saharan Africa;Lower middle income
NGA;Nigeria;5660024;Ikere-Ekiti;397868;107;Sub-Saharan Africa;Lower middle income
NGA;Nigeria;5660021;Ila;426897;93;Sub-Saharan Africa;Lower middle income
NGA;Nigeria;5660006;Ilesha;788353;80;Sub-Saharan Africa;Lower middle income
NGA;Nigeria;5660007;Ilorin;773906;151;Sub-Saharan Africa;Lower middle income
NGA;Nigeria;5660026;Iseyin;353310;59;Sub-Saharan Africa;Lower middle income
NGA;Nigeria;5660013;Iwo;588700;102;Sub-Saharan Africa;Lower middle income
NGA;Nigeria;5660014;Kaduna;556069;248;Sub-Saharan Africa;Lower middle income
NGA;Nigeria;5660004;Kano;1096161;283;Sub-Saharan Africa;Lower middle income
NGA;Nigeria;5660027;Katsina;335982;232;Sub-Saharan Africa;Lower middle income
NGA;Nigeria;5660001;Lagos;12325632;65;Sub-Saharan Africa;Lower middle income
NGA;Nigeria;5660016;Maiduguri;519613;203;Sub-Saharan Africa;Lower middle income
NGA;Nigeria;5660015;Mushin;541667;115;Sub-Saharan Africa;Lower middle income
NGA;Nigeria;5660003;Ogbomosho;1520395;98;Sub-Saharan Africa;Lower middle income
NGA;Nigeria;5660011;Onitsha;604678;119;Sub-Saharan Africa;Lower middle income
NGA;Nigeria;5660005;Oshogbo;775257;124;Sub-Saharan Africa;Lower middle income
NGA;Nigeria;5660022;Oyo;416996;106;Sub-Saharan Africa;Lower middle income
NGA;Nigeria;5660009;Port Harcourt;666563;58;Sub-Saharan Africa;Lower middle income
NGA;Nigeria;5660010;Zaria;616605;242;Sub-Saharan Africa;Lower middle income
NOR;Norway;5780002;Bergen;231448;17;Europe & Central Asia;High income
NOR;Norway;5780001;OSLO;805235;23;Europe & Central Asia;High income
NOR;Norway;5780004;Stavanger;107587;15;Europe & Central Asia;High income
NOR;Norway;5780003;Trondheim;149234;23;Europe & Central Asia;High income
OMN;Oman;5120001;MUSCAT;887000;105;Middle East & North Africa;High income
PAK;Pakistan;5860045;Abbottabad;110668;99;South Asia;Lower middle income
PAK;Pakistan;5860042;Bahawalnager;114427;198;South Asia;Lower middle income
PAK;Pakistan;5860013;Bahawalpur;421167;184;South Asia;Lower middle income
PAK;Pakistan;5860031;Burewala;156502;188;South Asia;Lower middle income
PAK;Pakistan;5860029;Chiniot;176756;135;South Asia;Lower middle income
PAK;Pakistan;5860049;Chishtian;106179;192;South Asia;Lower middle income
PAK;Pakistan;5860050;Daska;105970;121;South Asia;Lower middle income
PAK;Pakistan;5860025;Dera Ghazi Khan;196384;142;South Asia;Lower middle income
PAK;Pakistan;5860003;Faisalabad(Lyallpur);2192142;183;South Asia;Lower middle income
PAK;Pakistan;5860041;Gojra;120065;150;South Asia;Lower middle income
PAK;Pakistan;5860005;Gujranwala;1942630;148;South Asia;Lower middle income
PAK;Pakistan;5860019;Gujrat;261115;140;South Asia;Lower middle income
PAK;Pakistan;5860037;Hafizabad;135934;124;South Asia;Lower middle income
PAK;Pakistan;5860008;Hyderabad;1292711;239;South Asia;Lower middle income
PAK;Pakistan;5860009;ISLAMABAD;965968;134;South Asia;Lower middle income
PAK;Pakistan;5860034;Jacobabad;143765;176;South Asia;Lower middle income
PAK;Pakistan;5860047;Jaranwala;107850;140;South Asia;Lower middle income
PAK;Pakistan;5860032;Jehlum;152221;130;South Asia;Lower middle income
